file	id	SessionDate	TrialList	CorrectResp1	CorrectResp2	CorrectResp3	FaceCenter	FaceLeft	FaceRight	Fixation1	Fixation2	Fixation3	Fixation4	TestCenter	TestLeft	TestRight	TrialList	TestCenter.ACC	TestLeft.ACC	TestRight.ACC	TestCenter.CRESP	TestLeft.CRESP	TestRight.CRESP	TrialList.Cycle	Fixation1.OffsetTime	Fixation2.OffsetTime	Fixation3.OffsetTime	Fixation4.OffsetTime	MemorizeCenter.OffsetTime	MemorizeLeft.OffsetTime	MemorizeRight.OffsetTime	TestCenter.OffsetTime	TestLeft.OffsetTime	TestRight.OffsetTime	Fixation1.OnsetTime	Fixation2.OnsetTime	Fixation3.OnsetTime	Fixation4.OnsetTime	MemorizeCenter.OnsetTime	MemorizeLeft.OnsetTime	MemorizeRight.OnsetTime	TestCenter.OnsetTime	TestLeft.OnsetTime	TestRight.OnsetTime	TestCenter.RESP	TestRight.RESP	TestCenter.RT	TestLeft.RT	TestRight.RT
1/216/AUS_CMFT-216-1.txt	216	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	1	1	1	4	3	4	1	90542	107042	117542	126542	96542	93542	99542	122042	111542	131042	89153	99651	111637	122153	93650	90641	96642	117639	107141	126649	4	4	2374	2656	4141
1/216/AUS_CMFT-216-1.txt	216	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	1	1	1	2	4	2	1	138542	152042	164042	176042	144542	141542	147542	168542	156542	180542	131146	147646	156640	168643	141645	138652	144637	164146	152143	176149	2	2	4563	4928	3016
1/216/AUS_CMFT-216-1.txt	216	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	NA	NA	3	3	2	1	188042	201542	207542	219542	194042	191042	197042	212042	206042	224042	180646	197145	206139	212140	191144	188151	194153	207644	201642	219646	3	3	1727	NA	4082
1/216/AUS_CMFT-216-1.txt	216	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	NA	NA	1	2	4	4	1	225542	242042	252542	258542	231542	228542	234542	257042	246542	263042	224143	234642	246644	257143	228640	225648	231649	252646	242148	258647	3	4	2802	4089	3398
1/216/AUS_CMFT-216-1.txt	216	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	NA	NA	NA	4	2	2	1	270542	287042	293042	302042	276542	273542	279542	297542	291542	306542	263144	279644	291647	297648	273643	270650	276652	293151	287150	302145	NA	3	NA	NA	1706
1/217/AUS_CMFT-217-1.txt	217	06-09-2012	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	1	1	1	4	2	4	1	56479	72979	80479	86479	62479	59479	65479	84979	77479	90979	41586	65575	77578	85084	59574	56582	62583	80587	73081	86589	4	4	4698	3024	2129
1/217/AUS_CMFT-217-1.txt	217	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	NA	1	1	4	3	4	1	92479	108979	119479	128479	98479	95479	101479	123979	113479	132979	91086	101584	113587	124085	95583	92590	98575	119588	109090	128582	3	4	1747	2139	1843
1/217/AUS_CMFT-217-1.txt	217	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	1	1	NA	2	4	2	1	140479	153979	165979	177979	146479	143479	149479	170479	158479	182479	133079	149579	158589	170575	143577	140585	146586	166078	154075	178081	2	3	1900	3411	2638
1/217/AUS_CMFT-217-1.txt	217	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	1	NA	3	3	2	1	189979	203479	209479	221479	195979	192979	198979	213979	207979	225979	182578	199078	208088	214090	193076	190084	196085	209576	203575	221579	3	4	2307	2053	3374
1/217/AUS_CMFT-217-1.txt	217	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	NA	1	1	2	4	4	1	227479	243979	254479	260479	233479	230479	236479	258979	248479	264979	226076	236574	248577	259075	230589	227580	233582	254578	244080	260580	3	4	1697	1829	1945
1/217/AUS_CMFT-217-1.txt	217	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	NA	NA	NA	4	2	2	1	272479	288979	294979	303979	278479	275479	281479	299479	293479	308479	265077	281576	293579	299581	275575	272583	278584	295084	289082	304078	3	3	1684	2479	2060
1/218/AUS_CMFT-218-1.txt	218	02-15-2012	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	1	1	1	4	2	4	1	67320	83820	91320	97320	73320	70320	76320	95820	88320	101820	52426	76415	88418	95924	70430	67421	73423	91427	83921	97428	4	4	1652	1453	1697
1/218/AUS_CMFT-218-1.txt	218	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	1	1	1	4	3	4	1	103320	119820	130320	139320	109320	106320	112320	134820	124320	143820	101925	112423	124426	134924	106422	103430	109431	130427	119929	139421	4	4	2714	836	1575
1/218/AUS_CMFT-218-1.txt	218	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	1	1	1	2	4	2	1	151320	164820	176820	188820	157320	154320	160320	181320	169320	193320	143918	160418	169428	181431	154416	151424	157425	176917	164915	188920	2	2	1905	2119	2735
1/218/AUS_CMFT-218-1.txt	218	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	1	1	3	3	2	1	200820	214320	220320	232320	206820	203820	209820	224820	218820	236820	193417	209917	218927	224929	203915	200923	206924	220415	214430	232418	3	2	1839	1015	1321
1/218/AUS_CMFT-218-1.txt	218	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	1	1	1	2	4	4	1	238320	254820	265320	271320	244320	241320	247320	269820	259320	275820	236915	247430	259416	269931	241428	238419	244421	265417	254919	271419	2	4	1700	1346	1796
1/218/AUS_CMFT-218-1.txt	218	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	1	1	1	4	2	2	1	283320	299820	305820	314820	289320	286320	292320	310320	304320	319320	275915	292415	304418	310419	286430	283421	289423	305922	299921	314916	4	2	3584	1137	1601
1/223/AUS_CMFT-223-1.txt	223	03-17-2012	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	1	1	1	4	2	4	1	53841	70341	77841	83841	59841	56841	62841	82341	74841	88341	38950	62939	74941	82447	56937	53945	59946	77950	70444	83952	4	4	3585	2903	1698
1/223/AUS_CMFT-223-1.txt	223	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	1	1	1	4	3	4	1	89841	106341	116841	125841	95841	92841	98841	121341	110841	130341	88448	98947	110949	121448	92945	89936	95938	116951	106436	125944	4	4	2925	2557	2185
1/223/AUS_CMFT-223-1.txt	223	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	1	1	1	2	4	2	1	137841	151341	163341	175341	143841	140841	146841	167841	155841	179841	130441	146941	155951	167937	140940	137947	143949	163441	151438	175443	2	2	3514	961	1680
1/223/AUS_CMFT-223-1.txt	223	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	NA	1	3	3	2	1	187341	200841	206841	218841	193341	190341	196341	211341	205341	223341	179940	196440	205450	211451	190438	187446	193447	206938	200937	218941	3	2	2503	3197	2030
1/223/AUS_CMFT-223-1.txt	223	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	1	1	NA	2	4	NA	1	224841	241341	251841	257841	230841	227841	233841	256341	245841	262341	223437	233936	245938	256437	227951	224942	230943	251940	241442	257941	2	NA	4132	1958	NA
1/223/AUS_CMFT-223-1.txt	223	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	NA	NA	NA	4	2	2	1	269841	286341	292341	301341	275841	272841	278841	296841	290841	305841	262438	278938	290940	296942	272936	269944	275945	292445	286443	301439	2	4	3476	1845	3899
1/225/AUS_CMFT-225-1.txt	225	06-19-2012	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	1	1	1	4	2	4	1	71542	88042	95542	101542	77542	74542	80542	100042	92542	106042	56650	80639	92641	100147	74637	71645	77646	95651	88145	101652	4	4	1993	1943	2502
1/225/AUS_CMFT-225-1.txt	225	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	NA	1	1	4	3	4	1	107542	124042	134542	143542	113542	110542	116542	139042	128542	148042	106149	116647	128650	139148	110646	107637	113638	134651	124153	143645	3	4	3667	1835	2410
1/225/AUS_CMFT-225-1.txt	225	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	1	1	1	2	4	2	1	155542	169042	181042	193042	161542	158542	164542	185542	173542	197542	148142	164642	173652	185638	158640	155648	161650	181142	169139	193144	2	2	2625	3677	2693
1/225/AUS_CMFT-225-1.txt	225	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	1	1	3	3	2	1	205042	218542	224542	236542	211042	208042	214042	229042	223042	241042	197641	214141	223151	229153	208140	205147	211149	224639	218638	236642	3	2	4047	1850	2210
1/225/AUS_CMFT-225-1.txt	225	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	1	1	1	2	4	4	1	242542	259042	269542	275542	248542	245542	251542	274042	263542	280042	241139	251637	263640	274139	245653	242644	248645	269642	259143	275643	2	4	3338	1696	2615
1/225/AUS_CMFT-225-1.txt	225	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	1	1	1	4	2	2	1	287542	304042	310042	319042	293542	290542	296542	314542	308542	323542	280140	296640	308643	314644	290638	287646	293647	310147	304146	319141	4	2	2104	3970	2621
1/226/AUS_CMFT-226-1.txt	226	03-31-2012	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	1	1	1	4	2	4	1	71965	88465	95965	101965	77965	74965	80965	100465	92965	106465	57070	81076	93062	100568	75074	72065	78067	96071	88565	102072	4	4	2356	2900	2615
1/226/AUS_CMFT-226-1.txt	226	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	1	1	1	4	3	4	1	107965	124465	134965	143965	113965	110965	116965	139465	128965	148465	106569	117067	129070	139569	111066	108074	114075	135072	124573	144066	4	4	3554	2818	2955
1/226/AUS_CMFT-226-1.txt	226	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	1	1	1	2	4	2	1	155965	169465	181465	193465	161965	158965	164965	185965	173965	197965	148562	165062	174073	186076	159061	156068	162070	181562	169576	193565	2	2	3418	2801	2705
1/226/AUS_CMFT-226-1.txt	226	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	1	1	3	3	2	1	205465	218965	224965	236965	211465	208465	214465	229465	223465	241465	198062	214561	223572	229573	208560	205568	211569	225060	219075	237063	3	2	3014	2891	4077
1/226/AUS_CMFT-226-1.txt	226	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	1	1	1	2	4	4	1	242965	259465	269965	275965	248965	245965	251965	274465	263965	280465	241576	252074	264061	274576	246073	243064	249065	270062	259564	276063	2	4	2431	2279	1650
1/226/AUS_CMFT-226-1.txt	226	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	1	1	NA	4	2	NA	1	287965	304465	310465	319465	293965	290965	296965	314965	308965	323965	280560	297060	309063	315064	291075	288066	294068	310567	304566	319561	4	NA	3723	2441	NA
1/227/AUS_CMFT-227-1.txt	227	11-26-2012	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	1	1	1	4	2	4	1	66687	83187	90687	96687	72687	69687	75687	95187	87687	101187	51792	75797	87783	95289	69796	66787	72788	90792	83286	96794	4	4	1500	1823	1200
1/227/AUS_CMFT-227-1.txt	227	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	NA	1	1	4	3	4	1	102687	119187	129687	138687	108687	105687	111687	134187	123687	143187	101291	111789	123792	134290	105788	102795	108797	129793	119295	138787	2	4	2065	880	1779
1/227/AUS_CMFT-227-1.txt	227	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	1	1	1	2	4	2	1	150687	164187	176187	188187	156687	153687	159687	180687	168687	192687	143284	159784	168794	180797	153782	150790	156791	176283	164297	188286	2	2	1349	2625	1561
1/227/AUS_CMFT-227-1.txt	227	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	1	1	3	3	2	1	200187	213687	219687	231687	206187	203187	209187	224187	218187	236187	192783	209283	218293	224295	203298	200289	206290	219798	213796	231784	3	2	914	1037	1565
1/227/AUS_CMFT-227-1.txt	227	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	1	1	1	2	4	4	1	237687	254187	264687	270687	243687	240687	246687	269187	258687	275187	236297	246796	258782	269297	240794	237785	243787	264783	254285	270785	2	4	1755	1865	1635
1/227/AUS_CMFT-227-1.txt	227	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	1	1	1	4	2	2	1	282687	299187	305187	314187	288687	285687	291687	309687	303687	318687	275282	291798	303784	309786	285797	282788	288789	305289	299287	314282	4	2	2588	1159	1860
1/228/AUS_CMFT-228-1.txt	228	05-12-2012	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	NA	NA	NA	4	2	4	1	58652	75152	82652	88652	64652	61652	67652	87152	79652	93152	43755	67761	79747	87253	61759	58750	64752	82756	75250	88757	NA	2	NA	2906	2049
1/228/AUS_CMFT-228-1.txt	228	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	NA	NA	1	4	3	4	1	94652	111152	121652	130652	100652	97652	103652	126152	115652	135152	93254	103752	115755	126253	97751	94759	100760	121757	111258	130750	2	4	3007	2571	1990
1/228/AUS_CMFT-228-1.txt	228	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	1	NA	NA	2	4	2	1	142652	156152	168152	180152	148652	145652	151652	172652	160652	184652	135247	151747	160757	172760	145762	142753	148754	168247	156260	180249	2	3	2949	4079	2807
1/228/AUS_CMFT-228-1.txt	228	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	1	NA	3	3	2	1	192152	205652	211652	223652	198152	195152	201152	216152	210152	228152	184763	201263	210256	216258	195261	192252	198253	211761	205759	223747	3	3	1726	2861	2649
1/228/AUS_CMFT-228-1.txt	228	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	NA	1	1	2	4	4	1	229652	246152	256652	262652	235652	232652	238652	261152	250652	267152	228260	238759	250761	261260	232757	229748	235750	256763	246248	262748	3	4	3286	2445	4319
1/228/AUS_CMFT-228-1.txt	228	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	NA	1	NA	4	2	2	1	274652	291152	297152	306152	280652	277652	283652	301652	295652	310652	267261	283761	295747	301748	277759	274750	280752	297251	291250	306262	3	4	4209	1973	2216
1/229/AUS_CMFT-229-1.txt	229	04-25-2012	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	1	1	1	4	2	4	1	60624	77124	84624	90624	66624	63624	69624	89124	81624	95124	45728	69733	81719	89225	63732	60723	66724	84728	77222	90729	4	4	1833	1691	2075
1/229/AUS_CMFT-229-1.txt	229	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	1	1	1	4	3	4	1	96624	113124	123624	132624	102624	99624	105624	128124	117624	137124	95226	105725	117727	128226	99723	96731	102732	123729	113230	132722	4	4	2711	2069	4203
1/229/AUS_CMFT-229-1.txt	229	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	1	1	1	2	4	2	1	144624	158124	170124	182124	150624	147624	153624	174624	162624	186624	137219	153719	162729	174732	147734	144725	150726	170235	158232	182221	2	2	2441	3379	1947
1/229/AUS_CMFT-229-1.txt	229	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	1	1	3	3	2	1	194124	207624	213624	225624	200124	197124	203124	218124	212124	230124	186735	203234	212228	218229	197233	194224	200225	213732	207731	225735	3	2	1600	1811	1555
1/229/AUS_CMFT-229-1.txt	229	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	1	1	1	2	4	4	1	231624	248124	258624	264624	237624	234624	240624	263124	252624	269124	230232	240730	252733	263231	234729	231720	237721	258734	248219	264719	2	4	2086	2551	2017
1/229/AUS_CMFT-229-1.txt	229	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	1	1	1	4	2	2	1	276624	293124	299124	308124	282624	279624	285624	303624	297624	312624	269233	285732	297735	303720	279731	276722	282723	299223	293221	308233	4	2	2574	1590	2619
1/231/AUS_CMFT-231-1.txt	231	04-24-2012	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	1	1	1	4	2	4	1	52928	69428	76928	82928	58928	55928	61928	81428	73928	87428	38031	62036	74039	81528	56035	53026	59027	77031	69526	83033	4	4	1421	1181	1421
1/231/AUS_CMFT-231-1.txt	231	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	1	1	1	4	3	4	1	88928	105428	115928	124928	94928	91928	97928	120428	109928	129428	87530	98028	110031	120529	92027	89034	95036	116032	105534	125026	4	4	2426	1349	2670
1/231/AUS_CMFT-231-1.txt	231	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	1	1	1	2	4	2	1	136928	150428	162428	174428	142928	139928	145928	166928	154928	178928	129523	146039	155033	167036	140038	137029	143030	162539	150536	174525	2	2	1993	1685	2057
1/231/AUS_CMFT-231-1.txt	231	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	1	1	1	3	3	2	1	186428	199928	205928	217928	192428	189428	195428	210428	204428	222428	179038	195538	204532	210533	189537	186528	192529	206036	200035	218023	3	2	2867	2296	2063
1/231/AUS_CMFT-231-1.txt	231	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	1	1	1	2	4	4	1	223928	240428	250928	256928	229928	226928	232928	255428	244928	261428	222536	233034	245037	255535	227033	224024	230025	251038	240524	257023	2	4	2002	1683	1962
1/231/AUS_CMFT-231-1.txt	231	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	1	1	1	4	2	2	1	268928	285428	291428	300428	274928	271928	277928	295928	289928	304928	261537	278036	290023	296024	272035	269026	275027	291527	285526	300537	4	2	1307	1128	1099
1/232/AUS_CMFT-232-1.txt	232	04-24-2012	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	NA	NA	NA	4	2	NA	1	75311	91811	99311	105311	81311	78311	84311	103811	96311	109811	60425	84414	96417	103906	78412	75420	81421	99409	91920	105410	3	NA	1387	2048	NA
1/232/AUS_CMFT-232-1.txt	232	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	1	1	1	4	3	4	1	111311	127811	138311	147311	117311	114311	120311	142811	132311	151811	109907	120406	132408	142907	114421	111412	117413	138410	127911	147420	4	4	3043	1803	1645
1/232/AUS_CMFT-232-1.txt	232	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	NA	1	NA	2	4	2	1	159311	172811	184811	196811	165311	162311	168311	189311	177311	201311	151917	168417	177410	189413	162415	159406	165408	184916	172913	196919	3	3	2738	2783	78
1/232/AUS_CMFT-232-1.txt	232	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	NA	1	NA	3	3	2	1	208811	222311	228311	240311	214811	211811	217811	232811	226811	244811	201416	217916	226909	232911	211914	208922	214907	228414	222412	240417	4	3	2647	2138	3611
1/232/AUS_CMFT-232-1.txt	232	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	NA	1	NA	2	4	4	1	246311	262811	273311	279311	252311	249311	255311	277811	267311	283811	244914	255412	267415	277913	249410	246418	252419	273416	262918	279417	4	3	2783	2079	2060
1/232/AUS_CMFT-232-1.txt	232	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	1	NA	1	4	2	2	1	291311	307811	313811	322811	297311	294311	300311	318311	312311	327311	283914	300414	312417	318418	294412	291420	297422	313921	307920	322915	4	2	2833	1393	3199
1/233/AUS_CMFT-233-1.txt	233	05-08-2012	1	2	4	4	._LearnFA004	LearnLA004	LearnRA004	15000	7500	3000	1500	._LearnFA004_T3	._LearnLA004_T1	LearnRA004_T3	1	1	1	1	4	2	4	1	173256	189756	197256	203256	179256	176256	182256	201756	194256	207756	158367	182356	194358	201864	176354	173362	179363	197351	189861	203352	4	4	2496	2324	2524
1/233/AUS_CMFT-233-1.txt	233	NA	2	3	4	4	._LearnFA011	LearnLA011	._LearnRA011	1500	7500	6000	4500	._LearnFA011_T3	._LearnLA011_T2	LearnRA011_T3	2	1	1	1	4	3	4	1	209256	225756	236256	245256	215256	212256	218256	240756	230256	249756	207866	218364	230367	240865	212362	209353	215355	236351	225853	245362	4	4	1702	1415	1892
1/233/AUS_CMFT-233-1.txt	233	NA	3	4	2	2	._LearnFA022	LearnLA022	LearnRA022	7500	4500	7500	7500	._LearnFA022_T1	LearnLA022_T3	._LearnRA022_T1	3	1	1	1	2	4	2	1	257256	270756	282756	294756	263256	260256	266256	287256	275256	299256	249858	266358	275352	287354	260357	257364	263366	282858	270855	294860	2	2	2232	2662	1883
1/233/AUS_CMFT-233-1.txt	233	NA	4	3	3	2	._LearnFA040	LearnLA040	._LearnRA040	7500	4500	1500	7500	._LearnFA040_T2	LearnLA040_T2	LearnRA040_T1	4	NA	1	1	3	3	2	1	306756	320256	326256	338256	312756	309756	315756	330756	324756	342756	299357	315857	324851	330852	309855	306863	312864	326355	320354	338358	NA	2	NA	2275	1426
1/233/AUS_CMFT-233-1.txt	233	NA	5	4	2	4	._LearnFA049	LearnLA049	LearnRA049	1500	7500	6000	1500	._LearnFA049_T1	._LearnLA049_T3	._LearnRA049_T3	5	1	1	1	2	4	4	1	344256	360756	371256	377256	350256	347256	353256	375756	365256	381756	342855	353353	365356	375854	347351	344359	350360	371357	360859	377358	2	4	2415	2043	2379
1/233/AUS_CMFT-233-1.txt	233	NA	6	2	4	2	LearnFA076	LearnLA076	LearnRA076	7500	7500	1500	4500	LearnFA076_T3	LearnLA076_T1	LearnRA076_T1	6	1	NA	NA	4	2	NA	1	389256	405756	411756	420756	395256	392256	398256	416256	410256	425256	381855	398355	410357	416359	392353	389361	395362	411862	405861	420856	4	NA	3034	2557	NA
