file	id	SessionDate	TrialList	CorrectResp1	CorrectResp2	CorrectResp3	FaceCenter	FaceLeft	FaceRight	Fixation1	Fixation2	Fixation3	Fixation4	TestCenter	TestLeft	TestRight	TrialList	TestCenter.ACC	TestLeft.ACC	TestRight.ACC	TestCenter.CRESP	TestLeft.CRESP	TestRight.CRESP	TrialList.Cycle	Fixation1.OffsetTime	Fixation2.OffsetTime	Fixation3.OffsetTime	Fixation4.OffsetTime	MemorizeCenter.OffsetTime	MemorizeLeft.OffsetTime	MemorizeRight.OffsetTime	TestCenter.OffsetTime	TestLeft.OffsetTime	TestRight.OffsetTime	Fixation1.OnsetTime	Fixation2.OnsetTime	Fixation3.OnsetTime	Fixation4.OnsetTime	MemorizeCenter.OnsetTime	MemorizeLeft.OnsetTime	MemorizeRight.OnsetTime	TestCenter.OnsetTime	TestLeft.OnsetTime	TestRight.OnsetTime	TestCenter.RESP	TestRight.RESP	TestCenter.RT	TestLeft.RT	TestRight.RT
1/211/CMFT-211-1.txt	211	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	1	1	1	4	4	2	1	142519	157519	166519	177019	148519	145519	151519	171019	162019	181519	139628	151614	162129	171123	145629	142620	148622	166626	157615	177124	4	2	2742	1943	2193
1/211/CMFT-211-1.txt	211	NA	4	3	4	2	Matt_front.bmp	Matt_left_cropped.bmp	Matt_right_cropped.bmp	4500	7500	4500	6000	M_2_Iden_Front.bmp	M_1_Iden_L.bmp	M_3_Iden_R.bmp	4	NA	1	NA	4	3	2	1	186019	202519	211519	222019	192019	189019	195019	216019	207019	226519	181621	195128	207115	216125	189127	186118	192119	211628	202618	222126	2	3	2815	1682	4157
1/211/CMFT-211-1.txt	211	NA	5	4	2	4	Nate_front_cropped.bmp	Nate_left_cropped.bmp	Nate_right_cropped.bmp	6000	7500	3000	4500	N_2_Iden_Front.bmp	N_1_Iden_L.bmp	N_3_Iden_R.bmp	5	1	1	1	2	4	4	1	232519	249019	256519	265519	238519	235519	241519	261019	253519	270019	226623	241619	253621	261127	235617	232625	238626	256614	249124	265624	2	4	3048	2082	2586
1/211/CMFT-211-1.txt	211	NA	6	2	4	2	Zack_Front_cropped.bmp	Zack_Left_cropped.bmp	Zack_Right_Cropped.bmp	7500	1500	6000	4500	Z_2_Iden_Front.bmp	Z_1_Iden_L.bmp	Z_3_Iden_R.bmp	6	1	1	1	4	2	2	1	277519	288019	298519	307519	283519	280519	286519	303019	292519	312019	270121	286621	292622	303121	280619	277627	283628	298624	288125	307617	4	2	2909	1776	2445
1/213/CMFT-213-1.txt	213	09-29-2012	1	3	4	4	Bob_frontal_study.bmp	Bob_left_study.bmp	Bob_right_study.bmp	10500	3000	6000	6000	B2_Identical_Frontal.bmp	B1_Identical_Left.bmp	B3_Identical_Right.bmp	1	1	1	1	4	3	4	1	52734	64734	75234	85734	58734	55734	61734	79734	69234	90234	42342	61834	69340	79838	55832	52840	58841	75341	64843	85839	4	4	2014	1689	2189
1/213/CMFT-213-1.txt	213	NA	2	3	4	4	Dan_frontal_study.bmp	Dan_Left_Study.bmp	Dan_Right_Frontal.bmp	7500	3000	1500	7500	D2_Identical_Frontal.bmp	D1_Identical_Left.bmp	D3_Identical_Right.bmp	2	1	1	1	4	3	4	1	97734	109734	115734	127734	103734	100734	106734	120234	114234	132234	90336	106836	114342	120343	100834	97842	103843	115829	109845	127832	4	4	2845	2044	1732
1/213/CMFT-213-1.txt	213	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	1	1	1	4	4	2	1	135234	150234	159234	169734	141234	138234	144234	163734	154734	174234	132329	144332	154830	163840	138330	135338	141339	159344	150333	169842	4	2	2961	1792	3888
1/213/CMFT-213-1.txt	213	NA	4	3	4	2	Matt_front.bmp	Matt_left_cropped.bmp	Matt_right_cropped.bmp	4500	7500	4500	6000	M_2_Iden_Front.bmp	M_1_Iden_L.bmp	M_3_Iden_R.bmp	4	1	1	1	4	3	2	1	178734	195234	204234	214734	184734	181734	187734	208734	199734	219234	174339	187829	199832	208842	181844	178835	184837	204329	195335	214844	4	2	1739	2003	2609
1/213/CMFT-213-1.txt	213	NA	5	4	2	4	Nate_front_cropped.bmp	Nate_left_cropped.bmp	Nate_right_cropped.bmp	6000	7500	3000	4500	N_2_Iden_Front.bmp	N_1_Iden_L.bmp	N_3_Iden_R.bmp	5	1	NA	NA	2	4	4	1	225234	241734	249234	258234	231234	228234	234234	253734	246234	262734	219341	234336	246338	253844	228334	225342	231343	249331	241841	258341	2	2	2591	2673	2162
1/213/CMFT-213-1.txt	213	NA	6	2	4	2	Zack_Front_cropped.bmp	Zack_Left_cropped.bmp	Zack_Right_Cropped.bmp	7500	1500	6000	4500	Z_2_Iden_Front.bmp	Z_1_Iden_L.bmp	Z_3_Iden_R.bmp	6	NA	NA	NA	4	2	2	1	270234	280734	291234	300234	276234	273234	279234	295734	285234	304734	262838	279337	285339	295837	273336	270344	276345	291340	280842	300334	3	4	2376	2673	2507
1/215/CMFT-215-1.txt	215	06-09-2012	1	3	4	4	Bob_frontal_study.bmp	Bob_left_study.bmp	Bob_right_study.bmp	10500	3000	6000	6000	B2_Identical_Frontal.bmp	B1_Identical_Left.bmp	B3_Identical_Right.bmp	1	1	1	1	4	3	4	1	45520	57520	68020	78520	51520	48520	54520	72520	62020	83020	35134	54626	62115	72631	48625	45616	51617	68117	57619	78615	4	4	1341	1543	1461
1/215/CMFT-215-1.txt	215	NA	2	3	4	4	Dan_frontal_study.bmp	Dan_Left_Study.bmp	Dan_Right_Frontal.bmp	7500	3000	1500	7500	D2_Identical_Frontal.bmp	D1_Identical_Left.bmp	D3_Identical_Right.bmp	2	1	NA	1	4	3	4	1	90520	102520	108520	120520	96520	93520	99520	113020	107020	125020	83129	99629	107118	113119	93627	90618	96619	108622	102621	120625	4	4	2045	2483	2483
1/215/CMFT-215-1.txt	215	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	1	1	1	4	4	2	1	128020	143020	152020	162520	134020	131020	137020	156520	147520	167020	125122	137125	147623	156617	131123	128131	134116	152120	143126	162618	4	2	1664	2057	1648
1/215/CMFT-215-1.txt	215	NA	4	3	4	2	Matt_front.bmp	Matt_left_cropped.bmp	Matt_right_cropped.bmp	4500	7500	4500	6000	M_2_Iden_Front.bmp	M_1_Iden_L.bmp	M_3_Iden_R.bmp	4	1	1	1	4	3	2	1	171520	188020	197020	207520	177520	174520	180520	201520	192520	212020	167115	180623	192625	201619	174621	171629	177630	197122	188129	207621	4	2	1303	1238	3680
1/215/CMFT-215-1.txt	215	NA	5	4	2	4	Nate_front_cropped.bmp	Nate_left_cropped.bmp	Nate_right_cropped.bmp	6000	7500	3000	4500	N_2_Iden_Front.bmp	N_1_Iden_L.bmp	N_3_Iden_R.bmp	5	1	1	1	2	4	4	1	218020	234520	242020	251020	224020	221020	227020	246520	239020	255520	212118	227129	239116	246622	221128	218119	224120	242125	234619	251118	2	4	1464	1878	1244
1/215/CMFT-215-1.txt	215	NA	6	2	4	2	Zack_Front_cropped.bmp	Zack_Left_cropped.bmp	Zack_Right_Cropped.bmp	7500	1500	6000	4500	Z_2_Iden_Front.bmp	Z_1_Iden_L.bmp	Z_3_Iden_R.bmp	6	1	1	1	4	2	2	1	263020	273520	284020	293020	269020	266020	272020	288520	278020	297520	255615	272115	278116	288615	266130	263121	269123	284118	273620	293128	4	2	1493	1523	1866
1/217/CMFT-217-1.txt	217	06-09-2012	1	3	4	4	Bob_frontal_study.bmp	Bob_left_study.bmp	Bob_right_study.bmp	10500	3000	6000	6000	B2_Identical_Frontal.bmp	B1_Identical_Left.bmp	B3_Identical_Right.bmp	1	NA	1	1	4	3	4	1	52868	64868	75368	85868	58868	55868	61868	79868	69368	90368	42487	61979	69468	79966	55977	52968	58970	75469	64971	85968	3	4	2436	1754	1633
1/217/CMFT-217-1.txt	217	NA	2	3	4	4	Dan_frontal_study.bmp	Dan_Left_Study.bmp	Dan_Right_Frontal.bmp	7500	3000	1500	7500	D2_Identical_Frontal.bmp	D1_Identical_Left.bmp	D3_Identical_Right.bmp	2	NA	1	NA	4	3	4	1	97868	109868	115868	127868	103868	100868	106868	120368	114368	132368	90465	106964	114470	120472	100963	97970	103972	115975	109973	127978	NA	2	NA	4278	2227
1/217/CMFT-217-1.txt	217	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	1	NA	NA	4	4	2	1	135368	150368	159368	169868	141368	138368	144368	163868	154868	174368	132474	144477	154976	163969	138476	135467	141468	159473	150479	169971	4	4	1363	2147	1416
1/217/CMFT-217-1.txt	217	NA	4	3	4	2	Matt_front.bmp	Matt_left_cropped.bmp	Matt_right_cropped.bmp	4500	7500	4500	6000	M_2_Iden_Front.bmp	M_1_Iden_L.bmp	M_3_Iden_R.bmp	4	1	1	NA	4	3	2	1	178868	195368	204368	214868	184868	181868	187868	208868	199868	219368	174468	187975	199978	208972	181974	178965	184966	204475	195464	214973	4	4	3855	1911	1922
1/217/CMFT-217-1.txt	217	NA	5	4	2	4	Nate_front_cropped.bmp	Nate_left_cropped.bmp	Nate_right_cropped.bmp	6000	7500	3000	4500	N_2_Iden_Front.bmp	N_1_Iden_L.bmp	N_3_Iden_R.bmp	5	1	1	1	2	4	4	1	225368	241868	249368	258368	231368	228368	234368	253868	246368	262868	219470	234465	246468	253974	228464	225471	231473	249477	241971	258471	2	4	1803	1880	1539
1/217/CMFT-217-1.txt	217	NA	6	2	4	2	Zack_Front_cropped.bmp	Zack_Left_cropped.bmp	Zack_Right_Cropped.bmp	7500	1500	6000	4500	Z_2_Iden_Front.bmp	Z_1_Iden_L.bmp	Z_3_Iden_R.bmp	6	1	NA	NA	4	2	2	1	270368	280868	291368	300368	276368	273368	279368	295868	285368	304868	262968	279467	285469	295967	273466	270474	276475	291470	280972	300464	4	3	1506	2846	2898
1/218/CMFT-218-1.txt	218	02-15-2012	1	3	4	4	Bob_frontal_study.bmp	Bob_left_study.bmp	Bob_right_study.bmp	10500	3000	6000	6000	B2_Identical_Frontal.bmp	B1_Identical_Left.bmp	B3_Identical_Right.bmp	1	1	1	1	4	3	4	1	46483	58483	68983	79483	52483	49483	55483	73483	62983	83983	36091	55583	63089	73587	49582	46589	52591	69091	58592	79589	4	4	1239	1037	1301
1/218/CMFT-218-1.txt	218	NA	2	3	4	4	Dan_frontal_study.bmp	Dan_Left_Study.bmp	Dan_Right_Frontal.bmp	7500	3000	1500	7500	D2_Identical_Frontal.bmp	D1_Identical_Left.bmp	D3_Identical_Right.bmp	2	1	1	1	4	3	4	1	91483	103483	109483	121483	97483	94483	100483	113983	107983	125983	84086	100585	108091	114093	94584	91592	97593	109579	103578	121582	4	4	1740	1563	1467
1/218/CMFT-218-1.txt	218	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	1	1	1	4	4	2	1	128983	143983	152983	163483	134983	131983	137983	157483	148483	167983	126079	138081	148580	157590	132080	129088	135089	153093	144083	163592	4	2	1242	852	1721
1/218/CMFT-218-1.txt	218	NA	4	3	4	2	Matt_front.bmp	Matt_left_cropped.bmp	Matt_right_cropped.bmp	4500	7500	4500	6000	M_2_Iden_Front.bmp	M_1_Iden_L.bmp	M_3_Iden_R.bmp	4	1	1	1	4	3	2	1	172483	188983	197983	208483	178483	175483	181483	202483	193483	212983	168088	181579	193582	202592	175578	172585	178587	198079	189085	208594	4	2	1228	1644	1505
1/218/CMFT-218-1.txt	218	NA	5	4	2	4	Nate_front_cropped.bmp	Nate_left_cropped.bmp	Nate_right_cropped.bmp	6000	7500	3000	4500	N_2_Iden_Front.bmp	N_1_Iden_L.bmp	N_3_Iden_R.bmp	5	1	1	1	2	4	4	1	218983	235483	242983	251983	224983	221983	227983	247483	239983	256483	213091	228086	240089	247578	222084	219092	225093	243081	235592	252091	2	4	2607	3486	1358
1/218/CMFT-218-1.txt	218	NA	6	2	4	2	Zack_Front_cropped.bmp	Zack_Left_cropped.bmp	Zack_Right_Cropped.bmp	7500	1500	6000	4500	Z_2_Iden_Front.bmp	Z_1_Iden_L.bmp	Z_3_Iden_R.bmp	6	1	1	1	4	2	2	1	263983	274483	284983	293983	269983	266983	272983	289483	278983	298483	256588	273088	279089	289587	267086	264094	270079	285091	274592	294084	4	2	1976	1324	2831
1/223/CMFT-223-1.txt	223	03-17-2012	1	3	4	4	Bob_frontal_study.bmp	Bob_left_study.bmp	Bob_right_study.bmp	10500	3000	6000	6000	B2_Identical_Frontal.bmp	B1_Identical_Left.bmp	B3_Identical_Right.bmp	1	1	1	1	4	3	4	1	55396	67396	77896	88396	61396	58396	64396	82396	71896	92896	45010	64501	71991	82506	58500	55491	61492	77992	67494	88507	4	4	2413	2316	4380
1/223/CMFT-223-1.txt	223	NA	2	3	4	4	Dan_frontal_study.bmp	Dan_Left_Study.bmp	Dan_Right_Frontal.bmp	7500	3000	1500	7500	D2_Identical_Frontal.bmp	D1_Identical_Left.bmp	D3_Identical_Right.bmp	2	NA	1	1	4	3	4	1	100396	112396	118396	130396	106396	103396	109396	122896	116896	134896	93004	109503	116993	122994	103502	100493	106494	118497	112496	130500	NA	4	NA	3737	2816
1/223/CMFT-223-1.txt	223	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	NA	1	1	4	4	2	1	137896	152896	161896	172396	143896	140896	146896	166396	157396	176896	134997	146999	157498	166491	140998	138006	144007	161994	153001	172493	3	2	4500	3453	4351
1/223/CMFT-223-1.txt	223	NA	4	3	4	2	Matt_front.bmp	Matt_left_cropped.bmp	Matt_right_cropped.bmp	4500	7500	4500	6000	M_2_Iden_Front.bmp	M_1_Iden_L.bmp	M_3_Iden_R.bmp	4	NA	1	1	4	3	2	1	181396	197896	206896	217396	187396	184396	190396	211396	202396	221896	177006	190497	202500	211493	184495	181503	187504	206996	198003	217495	2	2	3634	3190	4159
1/223/CMFT-223-1.txt	223	NA	5	4	2	4	Nate_front_cropped.bmp	Nate_left_cropped.bmp	Nate_right_cropped.bmp	6000	7500	3000	4500	N_2_Iden_Front.bmp	N_1_Iden_L.bmp	N_3_Iden_R.bmp	5	1	1	1	2	4	4	1	227896	244396	251896	260896	233896	230896	236896	256396	248896	265396	221991	237003	249006	256495	231002	227993	233994	251998	244492	260992	2	4	3829	4289	3768
1/223/CMFT-223-1.txt	223	NA	6	2	4	2	Zack_Front_cropped.bmp	Zack_Left_cropped.bmp	Zack_Right_Cropped.bmp	7500	1500	6000	4500	Z_2_Iden_Front.bmp	Z_1_Iden_L.bmp	Z_3_Iden_R.bmp	6	1	1	1	4	2	2	1	272896	283396	293896	302896	278896	275896	281896	298396	287896	307396	265506	282005	288006	298505	276004	272995	278996	293991	283493	303002	4	2	1805	1712	2616
1/225/CMFT-225-1.txt	225	06-19-2012	1	3	4	4	Bob_frontal_study.bmp	Bob_left_study.bmp	Bob_right_study.bmp	10500	3000	6000	6000	B2_Identical_Frontal.bmp	B1_Identical_Left.bmp	B3_Identical_Right.bmp	1	1	1	1	4	3	4	1	53989	65989	76489	86989	59989	56989	62989	80989	70489	91489	43592	63084	70590	81088	57099	54090	60092	76592	66093	87090	4	4	2243	1950	2074
1/225/CMFT-225-1.txt	225	NA	2	3	4	4	Dan_frontal_study.bmp	Dan_Left_Study.bmp	Dan_Right_Frontal.bmp	7500	3000	1500	7500	D2_Identical_Frontal.bmp	D1_Identical_Left.bmp	D3_Identical_Right.bmp	2	NA	1	NA	4	3	4	1	98989	110989	116989	128989	104989	101989	107989	121489	115489	133489	91587	108086	115592	121594	102085	99093	105094	117097	111096	129100	3	3	3020	2401	3045
1/225/CMFT-225-1.txt	225	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	1	1	1	4	4	2	1	136489	151489	160489	170989	142489	139489	145489	164989	155989	175489	133597	145600	156098	165092	139598	136589	142590	160595	151584	171093	4	2	2263	4162	3036
1/225/CMFT-225-1.txt	225	NA	4	3	4	2	Matt_front.bmp	Matt_left_cropped.bmp	Matt_right_cropped.bmp	4500	7500	4500	6000	M_2_Iden_Front.bmp	M_1_Iden_L.bmp	M_3_Iden_R.bmp	4	1	1	1	4	3	2	1	179989	196489	205489	215989	185989	182989	188989	209989	200989	220489	175590	189097	201084	210094	183096	180087	186088	205597	196587	216095	4	2	3676	3588	3811
1/225/CMFT-225-1.txt	225	NA	5	4	2	4	Nate_front_cropped.bmp	Nate_left_cropped.bmp	Nate_right_cropped.bmp	6000	7500	3000	4500	N_2_Iden_Front.bmp	N_1_Iden_L.bmp	N_3_Iden_R.bmp	5	1	1	1	2	4	4	1	226489	242989	250489	259489	232489	229489	235489	254989	247489	263989	220592	235587	247590	255096	229586	226594	232595	250599	243093	259593	2	4	2856	2986	2864
1/225/CMFT-225-1.txt	225	NA	6	2	4	2	Zack_Front_cropped.bmp	Zack_Left_cropped.bmp	Zack_Right_Cropped.bmp	7500	1500	6000	4500	Z_2_Iden_Front.bmp	Z_1_Iden_L.bmp	Z_3_Iden_R.bmp	6	NA	1	1	4	2	2	1	271489	281989	292489	301489	277489	274489	280489	296989	286489	305989	264090	280590	286591	297090	274588	271596	277597	292593	282094	301586	3	2	4673	2739	2828
1/226/CMFT-226-1.txt	226	03-31-2012	1	3	4	4	Bob_frontal_study.bmp	Bob_left_study.bmp	Bob_right_study.bmp	10500	3000	6000	6000	B2_Identical_Frontal.bmp	B1_Identical_Left.bmp	B3_Identical_Right.bmp	1	1	1	1	4	3	4	1	53981	65981	76481	86981	59981	56981	62981	80981	70481	91481	43586	63078	70584	81082	57077	54084	60086	76586	66087	87084	4	4	1526	1533	1474
1/226/CMFT-226-1.txt	226	NA	2	3	4	4	Dan_frontal_study.bmp	Dan_Left_Study.bmp	Dan_Right_Frontal.bmp	7500	3000	1500	7500	D2_Identical_Frontal.bmp	D1_Identical_Left.bmp	D3_Identical_Right.bmp	2	1	1	1	4	3	4	1	98981	110981	116981	128981	104981	101981	107981	121481	115481	133481	91581	108080	115586	121588	102079	99087	105088	117091	111090	129077	4	4	1383	1684	1327
1/226/CMFT-226-1.txt	226	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	1	1	1	4	4	2	1	136481	151481	160481	170981	142481	139481	145481	164981	155981	175481	133591	145577	156092	165086	139592	136583	142585	160589	151578	171087	4	2	2269	1370	2327
1/226/CMFT-226-1.txt	226	NA	4	3	4	2	Matt_front.bmp	Matt_left_cropped.bmp	Matt_right_cropped.bmp	4500	7500	4500	6000	M_2_Iden_Front.bmp	M_1_Iden_L.bmp	M_3_Iden_R.bmp	4	1	1	1	4	3	2	1	179981	196481	205481	215981	185981	182981	188981	209981	200981	220481	175584	189091	201077	210088	183090	180081	186082	205591	196581	216089	4	2	2726	2514	3001
1/226/CMFT-226-1.txt	226	NA	5	4	2	4	Nate_front_cropped.bmp	Nate_left_cropped.bmp	Nate_right_cropped.bmp	6000	7500	3000	4500	N_2_Iden_Front.bmp	N_1_Iden_L.bmp	N_3_Iden_R.bmp	5	1	1	1	2	4	4	1	226481	242981	250481	259481	232481	229481	235481	254981	247481	263981	220586	235581	247584	255090	229580	226588	232589	250577	243087	259587	2	4	2510	3436	2022
1/226/CMFT-226-1.txt	226	NA	6	2	4	2	Zack_Front_cropped.bmp	Zack_Left_cropped.bmp	Zack_Right_Cropped.bmp	7500	1500	6000	4500	Z_2_Iden_Front.bmp	Z_1_Iden_L.bmp	Z_3_Iden_R.bmp	6	1	1	1	4	2	2	1	271481	281981	292481	301481	277481	274481	280481	296981	286481	305981	264084	280584	286585	297084	274582	271590	277591	292587	282088	301580	4	2	1746	2412	2116
1/227/CMFT-227-1.txt	227	11-26-2012	1	3	4	4	Bob_frontal_study.bmp	Bob_left_study.bmp	Bob_right_study.bmp	10500	3000	6000	6000	B2_Identical_Frontal.bmp	B1_Identical_Left.bmp	B3_Identical_Right.bmp	1	1	1	1	4	3	4	1	68641	80641	91141	101641	74641	71641	77641	95641	85141	106141	58251	77743	85249	95748	71742	68750	74751	91251	80736	101749	4	4	1425	1200	1047
1/227/CMFT-227-1.txt	227	NA	2	3	4	4	Dan_frontal_study.bmp	Dan_Left_Study.bmp	Dan_Right_Frontal.bmp	7500	3000	1500	7500	D2_Identical_Frontal.bmp	D1_Identical_Left.bmp	D3_Identical_Right.bmp	2	1	1	1	4	3	4	1	113641	125641	131641	143641	119641	116641	122641	136141	130141	148141	106246	122746	130252	136236	116744	113752	119737	131739	125738	143742	4	4	1080	1494	2026
1/227/CMFT-227-1.txt	227	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	1	1	1	4	4	2	1	151141	166141	175141	185641	157141	154141	160141	179641	170641	190141	148239	160242	170740	179751	154241	151248	157250	175237	166243	185752	4	2	1532	1333	1937
1/227/CMFT-227-1.txt	227	NA	4	3	4	2	Matt_front.bmp	Matt_left_cropped.bmp	Matt_right_cropped.bmp	4500	7500	4500	6000	M_2_Iden_Front.bmp	M_1_Iden_L.bmp	M_3_Iden_R.bmp	4	1	1	1	4	3	2	1	194641	211141	220141	230641	200641	197641	203641	224641	215641	235141	190249	203740	215743	224736	197738	194746	200747	220239	211246	230738	4	2	1659	1294	1510
1/227/CMFT-227-1.txt	227	NA	5	4	2	4	Nate_front_cropped.bmp	Nate_left_cropped.bmp	Nate_right_cropped.bmp	6000	7500	3000	4500	N_2_Iden_Front.bmp	N_1_Iden_L.bmp	N_3_Iden_R.bmp	5	1	1	1	2	4	4	1	241141	257641	265141	274141	247141	244141	250141	269641	262141	278641	235251	250247	262249	269739	244245	241236	247238	265242	257736	274236	2	4	1497	1493	1634
1/227/CMFT-227-1.txt	227	NA	6	2	4	2	Zack_Front_cropped.bmp	Zack_Left_cropped.bmp	Zack_Right_Cropped.bmp	7500	1500	6000	4500	Z_2_Iden_Front.bmp	Z_1_Iden_L.bmp	Z_3_Iden_R.bmp	6	1	1	1	4	2	2	1	286141	296641	307141	316141	292141	289141	295141	311641	301141	320641	278749	295249	301250	311749	289247	286238	292240	307252	296737	316245	4	2	1299	2032	1136
1/228/CMFT-228-1.txt	228	05-12-2012	1	3	4	4	Bob_frontal_study.bmp	Bob_left_study.bmp	Bob_right_study.bmp	10500	3000	6000	6000	B2_Identical_Frontal.bmp	B1_Identical_Left.bmp	B3_Identical_Right.bmp	1	1	1	NA	4	3	NA	1	67895	79895	90395	100895	73895	70895	76895	94895	84395	105395	57512	77004	84493	94991	71003	67993	73995	90495	79996	100993	4	NA	3069	3230	NA
1/228/CMFT-228-1.txt	228	NA	2	3	4	4	Dan_frontal_study.bmp	Dan_Left_Study.bmp	Dan_Right_Frontal.bmp	7500	3000	1500	7500	D2_Identical_Frontal.bmp	D1_Identical_Left.bmp	D3_Identical_Right.bmp	2	NA	NA	NA	4	3	4	1	112895	124895	130895	142895	118895	115895	121895	135395	129395	147395	105490	122006	129495	135497	116005	112996	118997	131000	124998	143003	3	3	3093	NA	2190
1/228/CMFT-228-1.txt	228	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	1	1	1	4	4	2	1	150395	165395	174395	184895	156395	153395	159395	178895	169895	189395	147499	159502	170000	178994	153501	150492	156493	174497	165504	184996	4	2	3850	2518	2261
1/228/CMFT-228-1.txt	228	NA	4	3	4	2	Matt_front.bmp	Matt_left_cropped.bmp	Matt_right_cropped.bmp	4500	7500	4500	6000	M_2_Iden_Front.bmp	M_1_Iden_L.bmp	M_3_Iden_R.bmp	4	NA	1	1	4	3	2	1	193895	210395	219395	229895	199895	196895	202895	223895	214895	234395	189492	203000	215003	223996	196998	194006	199991	219499	210506	229998	NA	2	NA	3372	2181
1/228/CMFT-228-1.txt	228	NA	5	4	2	4	Nate_front_cropped.bmp	Nate_left_cropped.bmp	Nate_right_cropped.bmp	6000	7500	3000	4500	N_2_Iden_Front.bmp	N_1_Iden_L.bmp	N_3_Iden_R.bmp	5	1	1	1	2	4	4	1	240395	256895	264395	273395	246395	243395	249395	268895	261395	277895	234495	249490	261493	268998	243505	240496	246497	264502	256996	273495	2	4	1815	2676	2222
1/228/CMFT-228-1.txt	228	NA	6	2	4	2	Zack_Front_cropped.bmp	Zack_Left_cropped.bmp	Zack_Right_Cropped.bmp	7500	1500	6000	4500	Z_2_Iden_Front.bmp	Z_1_Iden_L.bmp	Z_3_Iden_R.bmp	6	1	1	1	4	2	2	1	285395	295895	306395	315395	291395	288395	294395	310895	300395	319895	277992	294492	300493	310991	288490	285498	291499	306495	295996	315505	4	2	2596	3697	1789
1/229/CMFT-229-1.txt	229	04-25-2012	1	3	4	4	Bob_frontal_study.bmp	Bob_left_study.bmp	Bob_right_study.bmp	10500	3000	6000	6000	B2_Identical_Frontal.bmp	B1_Identical_Left.bmp	B3_Identical_Right.bmp	1	1	1	1	4	3	4	1	48074	60074	70574	81074	54074	51074	57074	75074	64574	85574	37687	57179	64685	75183	51178	48169	54170	70669	60171	81184	4	4	2104	1474	1642
1/229/CMFT-229-1.txt	229	NA	2	3	4	4	Dan_frontal_study.bmp	Dan_Left_Study.bmp	Dan_Right_Frontal.bmp	7500	3000	1500	7500	D2_Identical_Frontal.bmp	D1_Identical_Left.bmp	D3_Identical_Right.bmp	2	1	1	1	4	3	4	1	93074	105074	111074	123074	99074	96074	102074	115574	109574	127574	85681	102181	109670	115671	96179	93170	99172	111175	105173	123177	4	4	2230	2603	3438
1/229/CMFT-229-1.txt	229	NA	3	4	4	2	Jim_front.bmp	Jim_left.bmp	Jim_right.bmp	3000	6000	4500	6000	J_2_Iden_Front.bmp	J_1_Iden_L.bmp	J_3_Iden_R.bmp	3	1	1	1	4	4	2	1	130574	145574	154574	165074	136574	133574	139574	159074	150074	169574	127674	139677	150175	159169	133675	130683	136685	154672	145678	165170	4	2	1321	1612	1408
1/229/CMFT-229-1.txt	229	NA	4	3	4	2	Matt_front.bmp	Matt_left_cropped.bmp	Matt_right_cropped.bmp	4500	7500	4500	6000	M_2_Iden_Front.bmp	M_1_Iden_L.bmp	M_3_Iden_R.bmp	4	NA	1	1	4	3	2	1	174074	190574	199574	210074	180074	177074	183074	204074	195074	214574	169684	183174	195177	204171	177173	174181	180182	199674	190680	210172	2	2	3788	1812	2445
