"year","id","task","tasktime","trial","onset","event","FixTime","TestSlide","TestSlide.RT","CorrectResp","TestSlide.ACC"
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,3,47,"Fix",1500,"Novel60LA076_T1",1211,2,1
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,3,48.5,"TestSlide",1500,"Novel60LA076_T1",1211,2,1
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,4,53,"Fix",1500,"NovelHLFA011_T3",810,4,1
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,4,54.5,"TestSlide",1500,"NovelHLFA011_T3",810,4,1
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,5,59,"Fix",7500,"NovelFBLA004_T3",1100,4,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,5,66.5,"TestSlide",7500,"NovelFBLA004_T3",1100,4,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,6,71,"Fix",3000,"Novel60LA022_T2",774,3,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,6,74,"TestSlide",3000,"Novel60LA022_T2",774,3,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,7,78.5,"Fix",7500,"NovelFBLA011_T1",1525,2,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,7,86,"TestSlide",7500,"NovelFBLA011_T1",1525,2,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,8,90.5,"Fix",7500,"NovelHLFA076_T3",1272,4,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,8,98,"TestSlide",7500,"NovelHLFA076_T3",1272,4,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,9,102.5,"Fix",1500,"Novel60LA040_T2",993,3,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,9,104,"TestSlide",1500,"Novel60LA040_T2",993,3,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,10,108.5,"Fix",7500,"NovelFBLA022_T3",967,4,1
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,10,116,"TestSlide",7500,"NovelFBLA022_T3",967,4,1
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,11,120.5,"Fix",3000,"Novel60RA049_T2",762,3,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,11,123.5,"TestSlide",3000,"Novel60RA049_T2",762,3,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,12,128,"Fix",7500,"Novel30RHSA040_T3",532,4,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,12,135.5,"TestSlide",7500,"Novel30RHSA040_T3",532,4,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,13,140,"Fix",7500,"NovelHLFA022_T3",1042,4,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,13,147.5,"TestSlide",7500,"NovelHLFA022_T3",1042,4,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,14,152,"Fix",4500,"NovelFBLA049_T2",1021,3,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,14,156.5,"TestSlide",4500,"NovelFBLA049_T2",1021,3,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,15,161,"Fix",4500,"Novel60RA076_T2",759,3,1
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,15,165.5,"TestSlide",4500,"Novel60RA076_T2",759,3,1
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,16,170,"Fix",7500,"Novel30RHSA011_T2",907,3,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,16,177.5,"TestSlide",7500,"Novel30RHSA011_T2",907,3,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,17,182,"Fix",7500,"NovelFBLA040_T2",1218,3,1
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,17,189.5,"TestSlide",7500,"NovelFBLA040_T2",1218,3,1
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,18,194,"Fix",7500,"Novel60RA004_T2",716,3,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,18,201.5,"TestSlide",7500,"Novel60RA004_T2",716,3,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,19,206,"Fix",3000,"Novel60LA011_T3",771,4,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,19,209,"TestSlide",3000,"Novel60LA011_T3",771,4,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,20,213.5,"Fix",7500,"NovelHLFA049_T3",980,4,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,20,221,"TestSlide",7500,"NovelHLFA049_T3",980,4,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,21,225.5,"Fix",7500,"Novel60LA004_T1",944,2,1
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,21,233,"TestSlide",7500,"Novel60LA004_T1",944,2,1
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,22,237.5,"Fix",7500,"Novel30RHSA076_T2",909,3,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,22,245,"TestSlide",7500,"Novel30RHSA076_T2",909,3,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,23,249.5,"Fix",4500,"Novel60RA022_T2",1072,3,1
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,23,254,"TestSlide",4500,"Novel60RA022_T2",1072,3,1
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,24,258.5,"Fix",7500,"Novel30RHSA004_T3",968,4,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,24,266,"TestSlide",7500,"Novel30RHSA004_T3",968,4,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,25,270.5,"Fix",1500,"Novel60RA040_T3",1189,4,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,25,272,"TestSlide",1500,"Novel60RA040_T3",1189,4,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,26,276.5,"Fix",7500,"Novel30RHSA022_T1",977,2,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,26,284,"TestSlide",7500,"Novel30RHSA022_T1",977,2,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,27,288.5,"Fix",7500,"NovelFBLA076_T2",1096,3,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,27,296,"TestSlide",7500,"NovelFBLA076_T2",1096,3,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,28,300.5,"Fix",1500,"Novel60RA011_T1",1221,2,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,28,302,"TestSlide",1500,"Novel60RA011_T1",1221,2,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,29,306.5,"Fix",3000,"Novel60LA049_T1",1270,2,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,29,309.5,"TestSlide",3000,"Novel60LA049_T1",1270,2,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,30,314,"Fix",4500,"NovelHLFA004_T3",862,4,0
2,203,"AUS_CMFT_Cond2",2013-07-11 13:47:33,30,318.5,"TestSlide",4500,"NovelHLFA004_T3",862,4,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,1,29,"Fix",3000,"5_CI_Side1_Cond2_2_resize",2416,3,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,1,32,"TestSlide",3000,"5_CI_Side1_Cond2_2_resize",2416,3,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,2,36.5,"Fix",3000,"1_ARL_Back_Cond2_3",1494,4,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,2,39.6,"TestSlide",3000,"1_ARL_Back_Cond2_3",1494,4,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,3,44,"Fix",1500,"6_TC_Side1_Cond2_2",1188,3,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,3,45.5,"TestSlide",1500,"6_TC_Side1_Cond2_2",1188,3,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,4,50,"Fix",6000,"2_HC_Front1_Cond2_2",1423,3,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,4,56.1,"TestSlide",6000,"2_HC_Front1_Cond2_2",1423,3,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,5,60.5,"Fix",4500,"5_CI_Front1_Cond2_1",1225,2,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,5,65.1,"TestSlide",4500,"5_CI_Front1_Cond2_1",1225,2,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,6,69.5,"Fix",7500,"3_FT_Back_Cond2_3",2279,4,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,6,77.1,"TestSlide",7500,"3_FT_Back_Cond2_3",2279,4,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,7,81.5,"Fix",3000,"4_KS_Side1_Cond2_3",1821,4,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,7,84.6,"TestSlide",3000,"4_KS_Side1_Cond2_3",1821,4,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,8,89,"Fix",7500,"6_TC_Side2_Cond2_1",1131,2,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,8,96.6,"TestSlide",7500,"6_TC_Side2_Cond2_1",1131,2,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,9,101,"Fix",7500,"1_ARL_Front1_Cond2_3",1030,4,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,9,108.6,"TestSlide",7500,"1_ARL_Front1_Cond2_3",1030,4,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,10,113,"Fix",6000,"2_HC_Front2_Cond2_2",988,3,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,10,119.1,"TestSlide",6000,"2_HC_Front2_Cond2_2",988,3,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,11,123.5,"Fix",1500,"4_KS_Back_Cond2_1",963,2,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,11,125.1,"TestSlide",1500,"4_KS_Back_Cond2_1",963,2,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,12,129.5,"Fix",6000,"3_FT_Side1_Cond2_2",1934,3,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,12,135.6,"TestSlide",6000,"3_FT_Side1_Cond2_2",1934,3,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,13,140,"Fix",3000,"5_CI_Back_Cond2_2",1543,3,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,13,143.1,"TestSlide",3000,"5_CI_Back_Cond2_2",1543,3,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,14,147.5,"Fix",7500,"1_ARL_Side1_Cond2_2",1553,3,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,14,155.1,"TestSlide",7500,"1_ARL_Side1_Cond2_2",1553,3,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,15,159.5,"Fix",7500,"6_TC_Front1_Cond2_3",1971,4,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,15,167.1,"TestSlide",7500,"6_TC_Front1_Cond2_3",1971,4,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,16,171.5,"Fix",3000,"2_HC_Side1_Cond2_1",1953,2,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,16,174.6,"TestSlide",3000,"2_HC_Side1_Cond2_1",1953,2,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,17,179.1,"Fix",3000,"4_KS_Front1_Cond2_3",1263,4,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,17,182.1,"TestSlide",3000,"4_KS_Front1_Cond2_3",1263,4,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,18,186.6,"Fix",3000,"5_CI_Front2_Cond2_1",1187,2,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,18,189.6,"TestSlide",3000,"5_CI_Front2_Cond2_1",1187,2,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,19,194.1,"Fix",7500,"3_FT_Front1_Cond2_1",2051,2,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,19,201.6,"TestSlide",7500,"3_FT_Front1_Cond2_1",2051,2,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,20,206.1,"Fix",4500,"1_ARL_Side2_Cond2_2",846,3,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,20,210.6,"TestSlide",4500,"1_ARL_Side2_Cond2_2",846,3,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,21,215.1,"Fix",1500,"4_KS_Side2_Cond2_1",1063,2,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,21,216.6,"TestSlide",1500,"4_KS_Side2_Cond2_1",1063,2,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,22,221.1,"Fix",3000,"6_TC_Front2_Cond2_3",1767,4,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,22,224.1,"TestSlide",3000,"6_TC_Front2_Cond2_3",1767,4,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,23,228.6,"Fix",7500,"2_HC_Side2_Cond2_3",1877,4,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,23,236.1,"TestSlide",7500,"2_HC_Side2_Cond2_3",1877,4,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,24,240.6,"Fix",7500,"3_FT_Front2_Cond2_1",1719,2,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,24,248.1,"TestSlide",7500,"3_FT_Front2_Cond2_1",1719,2,1
2,203,"Cars_Cond2",2013-07-11 13:23:15,25,252.6,"Fix",6000,"6_TC_Back_Cond2_3",1434,4,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,25,258.6,"TestSlide",6000,"6_TC_Back_Cond2_3",1434,4,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,26,263.1,"Fix",4500,"1_ARL_Front2_Cond2_2",1059,3,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,26,267.6,"TestSlide",4500,"1_ARL_Front2_Cond2_2",1059,3,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,27,272.1,"Fix",7500,"5_CI_Side2_Cond2_2",1965,3,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,27,279.7,"TestSlide",7500,"5_CI_Side2_Cond2_2",1965,3,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,28,284.1,"Fix",7500,"4_KS_Front2_Cond2_2",1413,3,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,28,291.7,"TestSlide",7500,"4_KS_Front2_Cond2_2",1413,3,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,29,296.1,"Fix",7500,"3_FT_Side2_Cond2_3",212,4,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,29,303.7,"TestSlide",7500,"3_FT_Side2_Cond2_3",212,4,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,30,308.1,"Fix",7500,"2_HC_Back_Cond2_2",1069,3,0
2,203,"Cars_Cond2",2013-07-11 13:23:15,30,315.7,"TestSlide",7500,"2_HC_Back_Cond2_2",1069,3,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,1,29,"Fix",1500,"M_5_Front_Halflit",1761,2,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,1,30.5,"TestSlide",1500,"M_5_Front_Halflit",1761,2,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,2,35,"Fix",6000,"N_8_13_R_Pro_dark",1403,3,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,2,41,"TestSlide",6000,"N_8_13_R_Pro_dark",1403,3,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,3,45.5,"Fix",1500,"Z_6_23_Pro_L",944,2,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,3,47,"TestSlide",1500,"Z_6_23_Pro_L",944,2,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,4,51.5,"Fix",7500,"D5_Halflit_Frontal",884,4,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,4,59,"TestSlide",7500,"D5_Halflit_Frontal",884,4,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,5,63.5,"Fix",7500,"B7_Bottomlit_Frontal",1053,4,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,5,71,"TestSlide",7500,"B7_Bottomlit_Frontal",1053,4,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,6,75.5,"Fix",7500,"J_6_23_L_Pro",1571,3,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,6,83,"TestSlide",7500,"J_6_23_L_Pro",1571,3,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,7,87.5,"Fix",7500,"D7_Bottomlit_Frontal",1572,2,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,7,95,"TestSlide",7500,"D7_Bottomlit_Frontal",1572,2,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,8,99.5,"Fix",1500,"Z_5_Front_Half",1427,4,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,8,101,"TestSlide",1500,"Z_5_Front_Half",1427,4,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,9,105.5,"Fix",7500,"M_6_23_L_Pro",1437,3,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,9,113,"TestSlide",7500,"M_6_23_L_Pro",1437,3,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,10,117.5,"Fix",4500,"J_7_Bottom_Lit",842,4,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,10,122,"TestSlide",4500,"J_7_Bottom_Lit",842,4,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,11,126.5,"Fix",7500,"N_4_23_R_Pro",1578,3,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,11,134,"TestSlide",7500,"N_4_23_R_Pro",1578,3,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,12,138.5,"Fix",6000,"M_8_13_R_Pro_dark",982,4,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,12,144.5,"TestSlide",6000,"M_8_13_R_Pro_dark",982,4,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,13,149,"Fix",1500,"J_5_Front_Halflit",1223,3,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,13,150.5,"TestSlide",1500,"J_5_Front_Halflit",1223,3,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,14,155,"Fix",4500,"N_7_Front_Bot",1267,2,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,14,159.5,"TestSlide",4500,"N_7_Front_Bot",1267,2,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,15,164,"Fix",7500,"Z_4_23_Pro_R",1125,3,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,15,171.5,"TestSlide",7500,"Z_4_23_Pro_R",1125,3,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,16,176,"Fix",4500,"D8_13_Profile_R",1084,3,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,16,180.5,"TestSlide",4500,"D8_13_Profile_R",1084,3,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,17,185,"Fix",1500,"M_7_Front_Bot",1659,3,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,17,186.5,"TestSlide",1500,"M_7_Front_Bot",1659,3,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,18,191,"Fix",7500,"B4_23_pro_ri",1841,3,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,18,198.5,"TestSlide",7500,"B4_23_pro_ri",1841,3,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,19,203,"Fix",6000,"D6_23_Profile_L",1077,2,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,19,209,"TestSlide",6000,"D6_23_Profile_L",1077,2,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,20,213.5,"Fix",4500,"N_5_Front_Half",1473,4,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,20,218,"TestSlide",4500,"N_5_Front_Half",1473,4,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,21,222.5,"Fix",7500,"B6_23_pro_L",1184,2,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,21,230,"TestSlide",7500,"B6_23_pro_L",1184,2,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,22,234.5,"Fix",7500,"Z_8_13_Pro_R_dark",851,3,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,22,242,"TestSlide",7500,"Z_8_13_Pro_R_dark",851,3,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,23,246.5,"Fix",3000,"J_4_23_R_Pro",2181,3,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,23,249.5,"TestSlide",3000,"J_4_23_R_Pro",2181,3,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,24,254,"Fix",7500,"B8_13_pro_R_HS",NA,2,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,24,261.5,"TestSlide",7500,"B8_13_pro_R_HS",NA,2,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,25,266,"Fix",1500,"M_4_23_R_Pro",3203,4,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,25,267.5,"TestSlide",1500,"M_4_23_R_Pro",3203,4,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,26,272,"Fix",7500,"J_8_13_r_pro_dark",1414,2,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,26,279.5,"TestSlide",7500,"J_8_13_r_pro_dark",1414,2,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,27,284,"Fix",7500,"Z_7_Front_Bot",822,3,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,27,291.5,"TestSlide",7500,"Z_7_Front_Bot",822,3,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,28,296,"Fix",7500,"D4_23_profile_R",1125,2,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,28,303.5,"TestSlide",7500,"D4_23_profile_R",1125,2,0
2,203,"CMFT_Cond2",2013-07-11 13:35:21,29,308,"Fix",4500,"N_6_23_L_Pro",3883,2,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,29,312.5,"TestSlide",4500,"N_6_23_L_Pro",3883,2,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,30,317,"Fix",3000,"B5_halflit_frontal",1175,4,1
2,203,"CMFT_Cond2",2013-07-11 13:35:21,30,320,"TestSlide",3000,"B5_halflit_frontal",1175,4,1
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,1,29,"Fix",1500,"NovelHLFA040_T1",3055,2,0
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,1,30.5,"TestSlide",1500,"NovelHLFA040_T1",3055,2,0
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,2,35,"Fix",7500,"Novel30RHSA049_T3",3368,4,1
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,2,42.5,"TestSlide",7500,"Novel30RHSA049_T3",3368,4,1
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,3,47,"Fix",1500,"Novel60LA076_T1",2355,2,1
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,3,48.5,"TestSlide",1500,"Novel60LA076_T1",2355,2,1
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,4,53,"Fix",1500,"NovelHLFA011_T3",3759,4,1
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,4,54.5,"TestSlide",1500,"NovelHLFA011_T3",3759,4,1
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,5,59,"Fix",7500,"NovelFBLA004_T3",NA,4,0
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,5,66.5,"TestSlide",7500,"NovelFBLA004_T3",NA,4,0
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,6,71,"Fix",3000,"Novel60LA022_T2",2517,3,0
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,6,74,"TestSlide",3000,"Novel60LA022_T2",2517,3,0
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,7,78.5,"Fix",7500,"NovelFBLA011_T1",2557,2,0
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,7,86,"TestSlide",7500,"NovelFBLA011_T1",2557,2,0
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,8,90.5,"Fix",7500,"NovelHLFA076_T3",NA,4,0
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,8,98,"TestSlide",7500,"NovelHLFA076_T3",NA,4,0
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,9,102.5,"Fix",1500,"Novel60LA040_T2",1783,3,1
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,9,104,"TestSlide",1500,"Novel60LA040_T2",1783,3,1
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,10,108.5,"Fix",7500,"NovelFBLA022_T3",2084,4,0
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,10,116,"TestSlide",7500,"NovelFBLA022_T3",2084,4,0
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,11,120.5,"Fix",3000,"Novel60RA049_T2",2675,3,0
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,11,123.5,"TestSlide",3000,"Novel60RA049_T2",2675,3,0
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,12,128,"Fix",7500,"Novel30RHSA040_T3",3044,4,0
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,12,135.5,"TestSlide",7500,"Novel30RHSA040_T3",3044,4,0
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,13,140,"Fix",7500,"NovelHLFA022_T3",3490,4,1
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,13,147.5,"TestSlide",7500,"NovelHLFA022_T3",3490,4,1
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,14,152,"Fix",4500,"NovelFBLA049_T2",3257,3,1
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,14,156.5,"TestSlide",4500,"NovelFBLA049_T2",3257,3,1
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,15,161,"Fix",4500,"Novel60RA076_T2",4253,3,1
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,15,165.5,"TestSlide",4500,"Novel60RA076_T2",4253,3,1
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,16,170,"Fix",7500,"Novel30RHSA011_T2",3179,3,1
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,16,177.5,"TestSlide",7500,"Novel30RHSA011_T2",3179,3,1
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,17,182,"Fix",7500,"NovelFBLA040_T2",2897,3,0
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,17,189.5,"TestSlide",7500,"NovelFBLA040_T2",2897,3,0
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,18,194,"Fix",7500,"Novel60RA004_T2",2406,3,1
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,18,201.5,"TestSlide",7500,"Novel60RA004_T2",2406,3,1
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,19,206,"Fix",3000,"Novel60LA011_T3",3498,4,1
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,19,209,"TestSlide",3000,"Novel60LA011_T3",3498,4,1
1,204,"AUS_CMFT_Cond2",2012-03-03 14:45:12,20,213.5,"Fix",7500,"NovelHLFA049_T3",2258,4,0
